學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),外國學生小計,外國學生數男,外國學生女,外國學生數之在學比率(%)
109,公立,一般大學,0009,國立中山大學,07121064,環境工程研究所,博士班,5,3,2,16.67
109,公立,一般大學,0009,國立中山大學,07151061,機械與機電工程學系,博士班,9,4,5,24.32
109,公立,一般大學,0009,國立中山大學,04131022,管理學院國際經營管理碩士學程,碩士班(日間),47,22,25,36.72
109,公立,一般大學,0009,國立中山大學,04131028,人力資源管理全英語碩士學位學程,碩士班(日間),27,12,15,51.92
109,公立,一般大學,0009,國立中山大學,04199025,行銷傳播管理研究所,碩士班(日間),3,0,3,3.80
109,公立,一般大學,0009,國立中山大學,05323044,海洋生物科技暨資源學系,碩士班(日間),2,2,0,6.67
109,公立,一般大學,0009,國立中山大學,04131021,企業管理學系,博士班,12,6,6,13.79
109,公立,一般大學,0009,國立中山大學,04131028,人力資源管理研究所,博士班,5,2,3,10.87
109,公立,一般大學,0009,國立中山大學,05121035,生物醫學研究所,博士班,6,4,2,13.04
109,公立,一般大學,0009,國立中山大學,05311037,化學系,博士班,12,9,3,60.00
109,公立,一般大學,0009,國立中山大學,05323047,海洋科學系,博士班,2,2,0,15.38
109,公立,一般大學,0009,國立中山大學,05331038,物理學系,博士班,13,8,5,30.23
109,公立,一般大學,0009,國立中山大學,05399070,理學國際博士學位學程,博士班,10,6,4,55.56
109,公立,一般大學,0009,國立中山大學,05411051,應用數學系,博士班,3,2,1,33.33
109,公立,一般大學,0009,國立中山大學,07112063,材料與光電科學學系,博士班,4,3,1,14.29
109,公立,一般大學,0009,國立中山大學,07122065,海洋環境及工程學系,博士班,2,2,0,10.00
109,公立,一般大學,0009,國立中山大學,07141053,電機工程學系,博士班,8,5,3,22.86
109,公立,一般大學,0009,國立中山大學,07141054,光電工程學系,博士班,2,1,1,8.33
109,公立,一般大學,0009,國立中山大學,07141057,通訊工程研究所,博士班,3,2,1,33.33
109,公立,一般大學,0009,國立中山大學,01111001,教育研究所,碩士班(日間),2,1,1,4.44
109,公立,一般大學,0009,國立中山大學,02231008,哲學研究所,碩士班(日間),1,1,0,3.13
109,公立,一般大學,0009,國立中山大學,02311006,外國語文學系,碩士班(日間),1,0,1,2.38
109,公立,一般大學,0009,國立中山大學,02322005,中國文學系,碩士班(日間),1,0,1,1.75
109,公立,一般大學,0009,國立中山大學,03121011,政治學研究所,碩士班(日間),1,1,0,2.04
109,公立,一般大學,0009,國立中山大學,03122019,亞太事務英語碩士學位學程,碩士班(日間),15,8,7,93.75
109,公立,一般大學,0009,國立中山大學,03143016,中國與亞太區域研究所,碩士班(日間),6,3,3,9.84
109,公立,一般大學,0009,國立中山大學,04131021,企業管理學系企業管理碩士班,碩士班(日間),2,0,2,1.03
109,公立,一般大學,0009,國立中山大學,05111033,生物科學系,碩士班(日間),2,1,1,5.88
109,公立,一般大學,0009,國立中山大學,05121035,生物醫學研究所,碩士班(日間),3,2,1,10.00
109,公立,一般大學,0009,國立中山大學,05311037,化學系,碩士班(日間),1,0,1,0.86
109,公立,一般大學,0009,國立中山大學,06111055,資訊工程學系,碩士班(日間),1,1,0,0.44
109,公立,一般大學,0009,國立中山大學,07141056,電信工程國際碩士學位學程,碩士班(日間),6,6,0,100.00
109,公立,一般大學,0009,國立中山大學,07141058,電機電力工程國際碩士學位學程,碩士班(日間),5,3,2,100.00
109,公立,一般大學,0009,國立中山大學,07193067,醫學科技研究所,碩士班(日間),1,0,1,2.50
109,公立,一般大學,0012,國立臺灣海洋大學,07141025,電機工程學系,學士班(日間),1,1,0,0.25
109,公立,一般大學,0012,國立臺灣海洋大學,08312046,水產養殖學系,學士班(日間),7,6,1,1.71
109,公立,一般大學,0012,國立臺灣海洋大學,10412048,航運管理學系,學士班(日間),4,3,1,0.85
109,公立,一般大學,0012,國立臺灣海洋大學,10414052,商船學系,學士班(日間),2,2,0,0.40
109,公立,一般大學,0012,國立臺灣海洋大學,05323017,海洋生物研究所,博士班,7,1,6,33.33
109,公立,一般大學,0012,國立臺灣海洋大學,05323023,海洋資源與環境變遷博士學位學程,博士班,1,0,1,20.00
109,公立,一般大學,0012,國立臺灣海洋大學,08311045,環境生物與漁業科學學系,博士班,5,4,1,16.13
109,公立,一般大學,0012,國立臺灣海洋大學,10412048,航運管理學系,博士班,6,4,2,15.38
109,公立,一般大學,0012,國立臺灣海洋大學,01111002,教育研究所,碩士班(日間),2,1,1,3.64
109,公立,一般大學,0012,國立臺灣海洋大學,05211008,海洋事務與資源管理研究所,碩士班(日間),2,2,0,12.50
109,公立,一般大學,0012,國立臺灣海洋大學,05321057,地球科學研究所,碩士班(日間),1,0,1,4.55
109,公立,一般大學,0012,國立臺灣海洋大學,06131028,資訊工程學系,碩士班(日間),1,1,0,0.76
109,公立,一般大學,0012,國立臺灣海洋大學,07151036,機械與機電工程學系,碩士班(日間),1,1,0,1.41
109,公立,一般大學,0012,國立臺灣海洋大學,07211042,食品科學系,碩士班(日間),4,2,2,2.74
109,公立,一般大學,0012,國立臺灣海洋大學,08311045,環境生物與漁業科學學系,碩士班(日間),1,1,0,3.33
109,公立,一般大學,0012,國立臺灣海洋大學,04199055,海洋觀光管理學士學位學程,學士班(日間),4,1,3,2.20
109,公立,一般大學,0012,國立臺灣海洋大學,04199056,海洋經營管理學士學位學程,學士班(日間),4,4,0,3.54
109,公立,一般大學,0012,國立臺灣海洋大學,06131028,資訊工程學系,學士班(日間),1,1,0,0.20
109,公立,一般大學,0012,國立臺灣海洋大學,07151036,機械與機電工程學系,學士班(日間),1,0,1,0.29
109,公立,一般大學,0012,國立臺灣海洋大學,07163033,系統工程暨造船學系,學士班(日間),3,2,1,1.49
109,公立,一般大學,0012,國立臺灣海洋大學,07163035,輪機工程學系,學士班(日間),1,0,1,0.26
109,公立,一般大學,0012,國立臺灣海洋大學,07211042,食品科學系,學士班(日間),2,1,1,0.49
109,公立,一般大學,0012,國立臺灣海洋大學,10411050,運輸科學系,學士班(日間),1,1,0,0.26
109,公立,一般大學,0012,國立臺灣海洋大學,04212009,海洋法律研究所,博士班,2,2,0,7.69
109,公立,一般大學,0012,國立臺灣海洋大學,05121014,生命科學暨生物科技學系,博士班,2,2,0,12.50
109,公立,一般大學,0012,國立臺灣海洋大學,05321057,地球科學研究所,博士班,3,3,0,30.00
109,公立,一般大學,0012,國立臺灣海洋大學,06131028,資訊工程學系,博士班,2,1,1,20.00
109,公立,一般大學,0012,國立臺灣海洋大學,07122041,海洋工程科技博士學位學程,博士班,1,0,1,14.29
109,公立,一般大學,0012,國立臺灣海洋大學,07141025,電機工程學系,博士班,1,1,0,4.76
109,公立,一般大學,0012,國立臺灣海洋大學,07163033,系統工程暨造船學系,博士班,1,1,0,14.29
109,公立,一般大學,0012,國立臺灣海洋大學,07211042,食品科學系,博士班,2,1,1,7.14
109,公立,一般大學,0012,國立臺灣海洋大學,08312046,水產養殖學系,博士班,4,3,1,19.05
109,公立,一般大學,0012,國立臺灣海洋大學,03121058,海洋政策碩士學位學程,碩士班(日間),2,2,0,13.33
109,公立,一般大學,0012,國立臺灣海洋大學,05121014,生命科學暨生物科技學系,碩士班(日間),1,0,1,2.17
109,公立,一般大學,0012,國立臺灣海洋大學,05323017,海洋生物研究所,碩士班(日間),3,0,3,7.89
109,公立,一般大學,0012,國立臺灣海洋大學,05323020,海洋環境資訊系,碩士班(日間),1,0,1,3.85
109,公立,一般大學,0012,國立臺灣海洋大學,07163035,輪機工程學系,碩士班(日間),3,3,0,11.54
109,公立,一般大學,0012,國立臺灣海洋大學,07211059,食品安全與風險管理研究所,碩士班(日間),1,0,1,3.85
109,公立,一般大學,0012,國立臺灣海洋大學,08312046,水產養殖學系,碩士班(日間),10,3,7,9.71
109,公立,一般大學,0012,國立臺灣海洋大學,10412048,航運管理學系,碩士班(日間),5,3,2,5.15
109,公立,一般大學,0013,國立中正大學,03111017,經濟學系,學士班(日間),2,0,2,0.57
109,公立,一般大學,0013,國立中正大學,03131019,心理學系,學士班(日間),4,2,2,1.83
109,公立,一般大學,0013,國立中正大學,03199026,犯罪防治學系,學士班(日間),1,0,1,0.68
109,公立,一般大學,0013,國立中正大學,03211028,傳播學系,學士班(日間),3,1,2,1.60
109,公立,一般大學,0013,國立中正大學,04111032,會計與資訊科技學系,學士班(日間),1,1,0,0.43
109,公立,一般大學,0013,國立中正大學,05411049,數學系,學士班(日間),1,1,0,0.59
109,公立,一般大學,0013,國立中正大學,06131053,資訊管理學系,學士班(日間),1,1,0,0.51
109,公立,一般大學,0013,國立中正大學,01111001,教育學研究所教育學博士班,博士班,1,0,1,3.23
109,公立,一般大學,0013,國立中正大學,01111001,教育學研究所課程博士班,博士班,1,1,0,3.70
109,公立,一般大學,0013,國立中正大學,02221015,歷史學系,博士班,1,1,0,3.57
109,公立,一般大學,0013,國立中正大學,03111017,經濟學系國際經濟學博士班,博士班,2,1,1,28.57
109,公立,一般大學,0013,國立中正大學,04211039,法律學系,學士班(日間),2,0,2,0.62
109,公立,一般大學,0013,國立中正大學,05121075,生物醫學科學系,學士班(日間),2,1,1,1.45
109,公立,一般大學,0013,國立中正大學,06131055,資訊工程學系,學士班(日間),2,2,0,0.50
109,公立,一般大學,0013,國立中正大學,09231063,社會福利學系,學士班(日間),1,0,1,0.52
109,公立,一般大學,0013,國立中正大學,01114007,教育領導與管理發展國際博士學位學程,博士班,6,3,3,100.00
109,公立,一般大學,0013,國立中正大學,02322011,中國文學系,博士班,2,2,0,6.90
109,公立,一般大學,0013,國立中正大學,02399014,語言學研究所,博士班,1,0,1,9.09
109,公立,一般大學,0013,國立中正大學,04131033,企業管理學系,博士班,3,2,1,5.56
109,公立,一般大學,0013,國立中正大學,05121075,生物醫學科學系分子生物博士班,博士班,7,4,3,36.84
109,公立,一般大學,0013,國立中正大學,05311045,化學暨生物化學系,博士班,6,4,2,60.00
109,公立,一般大學,0013,國立中正大學,06131055,資訊工程學系,博士班,4,3,1,18.18
109,公立,一般大學,0013,國立中正大學,07141054,電機工程學系,博士班,6,5,1,25.00
109,公立,一般大學,0013,國立中正大學,07199076,環境智能及智慧系統博士學位學程,博士班,1,1,0,50.00
109,公立,一般大學,0013,國立中正大學,02322011,中國文學系,碩士班(日間),2,0,2,5.13
109,公立,一般大學,0013,國立中正大學,02399014,語言學研究所,碩士班(日間),7,2,5,17.07
109,公立,一般大學,0013,國立中正大學,03199026,犯罪防治學系,碩士班(日間),3,1,2,4.35
109,公立,一般大學,0013,國立中正大學,04121035,國際財務金融管理碩士學位學程,碩士班(日間),8,2,6,80.00
109,公立,一般大學,0013,國立中正大學,05321047,地球與環境科學系,碩士班(日間),1,0,1,4.17
109,公立,一般大學,0013,國立中正大學,05411049,數學系,碩士班(日間),1,1,0,16.67
109,公立,一般大學,0013,國立中正大學,07141054,電機工程學系,碩士班(日間),12,9,3,3.81
109,公立,一般大學,0013,國立中正大學,07151071,前瞻製造系統碩士學位學程,碩士班(日間),6,4,2,50.00
109,公立,一般大學,0013,國立中正大學,03199022,認知科學博士學位學程,博士班,4,0,4,57.14
109,公立,一般大學,0013,國立中正大學,04111032,會計與資訊科技學系,博士班,4,1,3,17.39
109,公立,一般大學,0013,國立中正大學,04121034,財務金融學系,博士班,2,1,1,15.38
109,公立,一般大學,0013,國立中正大學,05331067,物理學系,博士班,5,1,4,38.46
109,公立,一般大學,0013,國立中正大學,07141056,通訊工程學系,博士班,1,1,0,33.33
109,公立,一般大學,0013,國立中正大學,07151058,機械工程學系,博士班,9,8,1,25.71
109,公立,一般大學,0013,國立中正大學,01111001,教育學研究所教育學碩士班,碩士班(日間),1,1,0,3.45
109,公立,一般大學,0013,國立中正大學,01114007,教育領導與管理發展國際碩士學位學程,碩士班(日間),25,10,15,100.00
109,公立,一般大學,0013,國立中正大學,02311012,外國語文學系,碩士班(日間),1,0,1,7.69
109,公立,一般大學,0013,國立中正大學,02311012,外國語文學系英語教學碩士班,碩士班(日間),6,3,3,17.65
109,公立,一般大學,0013,國立中正大學,04131033,企業管理學系,碩士班(日間),2,1,1,2.08
109,公立,一般大學,0013,國立中正大學,04131033,企業管理學系行銷管理碩士班,碩士班(日間),1,0,1,3.23
109,公立,一般大學,0013,國立中正大學,06131055,資訊工程學系,碩士班(日間),2,2,0,0.73
109,公立,一般大學,0013,國立中正大學,07111061,化學工程學系,碩士班(日間),5,2,3,4.67
109,公立,一般大學,0013,國立中正大學,07151058,機械工程學系,碩士班(日間),7,7,0,4.27
109,公立,一般大學,0013,國立中正大學,02311012,外國語文學系,學士班(日間),7,1,6,3.32
109,公立,一般大學,0013,國立中正大學,03191025,勞工關係學系,學士班(日間),1,0,1,0.56
109,公立,一般大學,0013,國立中正大學,04131033,企業管理學系,學士班(日間),3,1,2,0.94
109,公立,一般大學,0014,國立高雄師範大學,01112009,成人教育研究所,博士班,3,0,3,4.84
109,公立,一般大學,0014,國立高雄師範大學,01141006,科學教育暨環境教育研究所科學教育博士班,博士班,1,1,0,2.00
109,公立,一般大學,0014,國立高雄師範大學,02311021,英語學系,博士班,5,4,1,13.51
109,公立,一般大學,0014,國立高雄師範大學,01112009,成人教育研究所,碩士班(日間),1,0,1,2.04
109,公立,一般大學,0014,國立高雄師範大學,02311021,英語學系,碩士班(日間),5,4,1,7.35
109,公立,一般大學,0014,國立高雄師範大學,02313002,華語文教學研究所,碩士班(日間),7,1,6,10.29
109,公立,一般大學,0014,國立高雄師範大學,02321015,臺灣歷史文化及語言研究所,碩士班(日間),2,1,1,2.94
109,公立,一般大學,0014,國立高雄師範大學,01111001,教育學系,學士班(日間),5,2,3,3.47
109,公立,一般大學,0014,國立高雄師範大學,02131012,美術學系,學士班(日間),1,0,1,0.58
109,公立,一般大學,0014,國立高雄師範大學,02322019,國文學系,學士班(日間),1,0,1,0.29
109,公立,一般大學,0014,國立高雄師範大學,03142030,地理學系,學士班(日間),1,0,1,0.63
109,公立,一般大學,0014,國立高雄師範大學,04131032,事業經營學系,學士班(日間),4,1,3,2.94
109,公立,一般大學,0014,國立高雄師範大學,05311036,化學系,學士班(日間),1,0,1,0.68
109,公立,一般大學,0014,國立高雄師範大學,02311021,英語學系,學士班(日間),3,0,3,0.90
109,公立,一般大學,0014,國立高雄師範大學,01111001,教育學系,碩士班(日間),1,0,1,1.85
109,公立,一般大學,0014,國立高雄師範大學,02123024,工業設計學系,碩士班(日間),1,0,1,4.35
109,公立,一般大學,0014,國立高雄師範大學,03143031,客家文化研究所,碩士班(日間),1,0,1,2.56
109,公立,一般大學,0014,國立高雄師範大學,04131032,事業經營學系,碩士班(日間),1,1,0,4.35
109,公立,一般大學,0015,國立彰化師範大學,01113012,特殊教育學系,學士班(日間),3,0,3,1.06
109,公立,一般大學,0015,國立彰化師範大學,01141011,運動學系,學士班(日間),1,1,0,0.37
109,公立,一般大學,0015,國立彰化師範大學,02131017,美術學系,學士班(日間),4,0,4,2.40
109,公立,一般大學,0015,國立彰化師範大學,02311020,英語學系,學士班(日間),1,0,1,0.41
109,公立,一般大學,0015,國立彰化師範大學,05111034,生物學系,學士班(日間),2,0,2,1.17
109,公立,一般大學,0015,國立彰化師範大學,05331037,物理學系,學士班(日間),1,0,1,0.32
109,公立,一般大學,0015,國立彰化師範大學,04121031,財務金融技術學系,博士班,1,1,0,1.30
109,公立,一般大學,0015,國立彰化師範大學,07141042,電機工程學系,博士班,1,0,1,4.35
109,公立,一般大學,0015,國立彰化師範大學,02131017,美術學系,碩士班(日間),1,1,0,2.86
109,公立,一般大學,0015,國立彰化師範大學,03131025,輔導與諮商學系,碩士班(日間),2,0,2,1.85
109,公立,一般大學,0015,國立彰化師範大學,03131025,輔導與諮商學系婚姻與家族治療碩士班,碩士班(日間),3,1,2,9.68
109,公立,一般大學,0015,國立彰化師範大學,07151054,機電工程學系,碩士班(日間),1,0,1,2.00
109,公立,一般大學,0015,國立彰化師範大學,02322019,國文學系,學士班(日間),5,1,4,1.48
109,公立,一般大學,0015,國立彰化師範大學,04121031,財務金融技術學系,學士班(日間),1,1,0,0.65
109,公立,一般大學,0015,國立彰化師範大學,04131029,企業管理學系,學士班(日間),4,2,2,1.99
109,公立,一般大學,0015,國立彰化師範大學,05411038,數學系,學士班(日間),1,0,1,0.33
109,公立,一般大學,0015,國立彰化師範大學,06131040,資訊管理學系,學士班(日間),1,1,0,0.49
109,公立,一般大學,0015,國立彰化師範大學,07141042,電機工程學系,學士班(日間),1,1,0,0.58
109,公立,一般大學,0015,國立彰化師範大學,01111002,教育研究所,博士班,2,1,1,6.67
109,公立,一般大學,0015,國立彰化師範大學,02311020,英語學系,博士班,1,1,0,11.11
109,公立,一般大學,0015,國立彰化師範大學,03131025,輔導與諮商學系,博士班,1,0,1,2.22
109,公立,一般大學,0015,國立彰化師範大學,05331037,物理學系,博士班,7,6,1,50.00
109,公立,一般大學,0015,國立彰化師範大學,05411038,數學系,博士班,1,1,0,12.50
109,公立,一般大學,0015,國立彰化師範大學,01111002,教育研究所,碩士班(日間),2,0,2,2.82
109,公立,一般大學,0015,國立彰化師範大學,02311020,英語學系,碩士班(日間),1,1,0,2.17
109,公立,一般大學,0016,國立陽明大學,05121007,生命科學系暨基因體科學研究所,博士班,1,0,1,7.14
109,公立,一般大學,0016,國立陽明大學,05124013,生物醫學資訊研究所,博士班,2,2,0,5.71
109,公立,一般大學,0016,國立陽明大學,07193018,光電博士學位學程(台灣聯合大學系統),博士班,1,0,1,100.00
109,公立,一般大學,0016,國立陽明大學,07193019,生醫光電研究所,博士班,7,7,0,26.92
109,公立,一般大學,0016,國立陽明大學,09111059,牙醫學系,博士班,2,1,1,10.53
109,公立,一般大學,0016,國立陽明大學,09121016,跨領域神經科學國際研究生博士學位學程,博士班,8,4,4,47.06
109,公立,一般大學,0016,國立陽明大學,02299003,亞際文化研究國際碩士學位學程(台灣聯合大學系統),碩士班(日間),1,0,1,33.33
109,公立,一般大學,0016,國立陽明大學,05121007,生命科學系暨基因體科學研究所,學士班(日間),2,1,1,2.30
109,公立,一般大學,0016,國立陽明大學,07193021,生物醫學工程學系,學士班(日間),5,2,3,4.03
109,公立,一般大學,0016,國立陽明大學,09111059,牙醫學系,學士班(日間),1,1,0,0.38
109,公立,一般大學,0016,國立陽明大學,09121024,醫學系,學士班(日間),7,2,5,0.85
109,公立,一般大學,0016,國立陽明大學,09131048,護理學系,學士班(日間),1,0,1,0.75
109,公立,一般大學,0016,國立陽明大學,05122009,微生物及免疫學研究所,博士班,4,1,3,18.18
109,公立,一般大學,0016,國立陽明大學,05123011,生化暨分子生物研究所,博士班,1,1,0,3.85
109,公立,一般大學,0016,國立陽明大學,05211017,環境科技博士學位學程(台灣聯合大學系統),博士班,2,1,1,100.00
109,公立,一般大學,0016,國立陽明大學,09121027,分子醫學博士學位學程,博士班,28,17,11,32.56
109,公立,一般大學,0016,國立陽明大學,09121043,藥理學研究所,博士班,5,3,2,19.23
109,公立,一般大學,0016,國立陽明大學,09141058,生物醫學影像暨放射科學系,博士班,1,1,0,1.89
109,公立,一般大學,0016,國立陽明大學,09161044,生物藥學研究所,博士班,1,0,1,16.67
109,公立,一般大學,0016,國立陽明大學,09171042,傳統醫藥研究所,博士班,1,0,1,3.23
109,公立,一般大學,0016,國立陽明大學,09191036,公共衛生研究所,博士班,20,11,9,26.67
109,公立,一般大學,0016,國立陽明大學,09121043,藥理學研究所,碩士班(日間),9,4,5,23.08
109,公立,一般大學,0016,國立陽明大學,09161044,生物藥學研究所,碩士班(日間),11,2,9,22.45
109,公立,一般大學,0016,國立陽明大學,09171042,傳統醫藥研究所,碩士班(日間),1,0,1,4.35
109,公立,一般大學,0016,國立陽明大學,05122009,微生物及免疫學研究所,碩士班(日間),8,1,7,16.33
109,公立,一般大學,0016,國立陽明大學,05123011,生化暨分子生物研究所,碩士班(日間),1,0,1,2.08
109,公立,一般大學,0016,國立陽明大學,07193019,生醫光電研究所,碩士班(日間),1,1,0,1.45
109,公立,一般大學,0016,國立陽明大學,09111059,牙醫學系,碩士班(日間),2,0,2,9.52
109,公立,一般大學,0016,國立陽明大學,09121032,急重症醫學研究所,碩士班(日間),1,0,1,3.33
109,公立,一般大學,0016,國立陽明大學,09131052,社區健康照護研究所,碩士班(日間),3,1,2,6.67
109,公立,一般大學,0016,國立陽明大學,09161041,藥學系,碩士班(日間),1,0,1,8.33
109,公立,一般大學,0016,國立陽明大學,09191040,國際衛生碩士學位學程,碩士班(日間),23,10,13,85.19
109,公立,一般大學,0016,國立陽明大學,09199066,食品安全及健康風險評估研究所,碩士班(日間),1,1,0,2.94
109,公立,一般大學,0017,國立臺北大學,03141011,社會學系,學士班(日間),3,1,2,1.47
109,公立,一般大學,0017,國立臺北大學,04111017,會計學系,學士班(日間),4,2,2,0.77
109,公立,一般大學,0017,國立臺北大學,04131018,企業管理學系,學士班(日間),13,5,8,2.56
109,公立,一般大學,0017,國立臺北大學,03111009,經濟學系,學士班(日間),1,1,0,0.20
109,公立,一般大學,0017,國立臺北大學,04211028,法律學系,學士班(日間),2,1,1,0.25
109,公立,一般大學,0017,國立臺北大學,09231041,社會工作學系,學士班(日間),2,2,0,1.04
109,公立,一般大學,0017,國立臺北大學,06111038,電機資訊學院博士班,博士班,3,1,2,15.00
109,公立,一般大學,0017,國立臺北大學,04131018,企業管理學系,碩士班(日間),1,0,1,0.46
109,公立,一般大學,0017,國立臺北大學,07141035,電機工程學系,碩士班(日間),4,3,1,8.16
109,公立,一般大學,0017,國立臺北大學,07313039,都市計劃研究所,碩士班(日間),1,0,1,1.82
109,公立,一般大學,0017,國立臺北大學,07399040,城市治理英語碩士學位學程,碩士班(日間),5,2,3,100.00
109,公立,一般大學,0017,國立臺北大學,09231041,社會工作學系,碩士班(日間),1,0,1,1.92
109,公立,一般大學,0017,國立臺北大學,10152042,休閒運動管理學系,學士班(日間),1,0,1,0.49
109,公立,一般大學,0017,國立臺北大學,04134024,不動產與城鄉環境學系,博士班,1,1,0,5.00
109,公立,一般大學,0017,國立臺北大學,04121020,財務金融英語碩士學位學程,碩士班(日間),18,10,8,100.00
109,公立,一般大學,0017,國立臺北大學,06131036,資訊工程學系,碩士班(日間),1,1,0,1.61
109,公立,一般大學,0018,國立嘉義大學,01113017,特殊教育學系,學士班(日間),1,0,1,0.60
109,公立,一般大學,0018,國立嘉義大學,02311031,外國語言學系,學士班(日間),2,0,2,0.51
109,公立,一般大學,0018,國立嘉義大學,07211088,食品科學系,學士班(日間),5,3,2,2.39
109,公立,一般大學,0018,國立嘉義大學,08111074,農藝學系,學士班(日間),1,1,0,0.59
109,公立,一般大學,0018,國立嘉義大學,08112079,動物科學系,學士班(日間),3,2,1,1.69
109,公立,一般大學,0018,國立嘉義大學,08411108,獸醫學系,學士班(日間),5,0,5,1.98
109,公立,一般大學,0018,國立嘉義大學,08111077,農業科學博士學位學程,博士班,3,1,2,6.67
109,公立,一般大學,0018,國立嘉義大學,01111001,教育學系,碩士班(日間),2,2,0,3.17
109,公立,一般大學,0018,國立嘉義大學,01131010,數理教育研究所,碩士班(日間),1,0,1,2.04
109,公立,一般大學,0018,國立嘉義大學,07151069,機械與能源工程學系,碩士班(日間),1,1,0,6.25
109,公立,一般大學,0018,國立嘉義大學,01141113,體育與健康休閒學系,學士班(日間),1,1,0,0.50
109,公立,一般大學,0018,國立嘉義大學,02131025,視覺藝術學系,學士班(日間),1,0,1,0.54
109,公立,一般大學,0018,國立嘉義大學,04131038,企業管理學系,學士班(日間),2,0,2,0.99
109,公立,一般大學,0018,國立嘉義大學,04143044,行銷與觀光管理學系,學士班(日間),3,1,2,1.58
109,公立,一般大學,0018,國立嘉義大學,01111001,教育學系,博士班,3,0,3,5.00
109,公立,一般大學,0018,國立嘉義大學,04131038,企業管理學系,博士班,2,1,1,7.69
109,公立,一般大學,0018,國立嘉義大學,06131066,資訊工程學系,博士班,2,0,2,22.22
109,公立,一般大學,0018,國立嘉義大學,07211088,食品科學系,博士班,1,0,1,3.33
109,公立,一般大學,0018,國立嘉義大學,01111006,師範學院教學專業國際碩士學位學程,碩士班(日間),9,1,8,100.00
109,公立,一般大學,0018,國立嘉義大學,02131025,視覺藝術學系,碩士班(日間),1,1,0,1.59
109,公立,一般大學,0018,國立嘉義大學,05111048,生命科學全英文碩士學位學程,碩士班(日間),4,1,3,100.00
109,公立,一般大學,0018,國立嘉義大學,08192092,生物農業科技學系,碩士班(日間),1,1,0,5.00
109,公立,一般大學,0018,國立嘉義大學,08192094,農學院農業科技全英碩士學位學程,碩士班(日間),1,0,1,100.00
109,公立,一般大學,0018,國立嘉義大學,10151110,管理學院外籍生全英文授課觀光暨管理碩士學位學程,碩士班(日間),8,1,7,100.00
109,公立,一般大學,0019,國立高雄大學,02122036,工藝與創意設計學系,學士班(日間),1,0,1,0.70
109,公立,一般大學,0019,國立高雄大學,02311003,東亞語文學系,學士班(日間),9,1,8,3.64
109,公立,一般大學,0019,國立高雄大學,03111006,應用經濟學系,學士班(日間),1,1,0,0.46
109,公立,一般大學,0019,國立高雄大學,04121011,金融管理學系,學士班(日間),2,0,2,0.99
109,公立,一般大學,0019,國立高雄大學,05411024,應用數學系,學士班(日間),1,1,0,0.45
109,公立,一般大學,0019,國立高雄大學,06131026,資訊管理學系,學士班(日間),3,1,2,1.59
109,公立,一般大學,0019,國立高雄大學,06131028,資訊工程學系,學士班(日間),1,1,0,0.53
109,公立,一般大學,0019,國立高雄大學,07111030,化學工程及材料工程學系,學士班(日間),3,3,0,1.84
109,公立,一般大學,0019,國立高雄大學,05499037,應用科學碩士學位學程,碩士班(日間),1,1,0,100.00
109,公立,一般大學,0019,國立高雄大學,07111030,化學工程及材料工程學系,碩士班(日間),1,1,0,2.63
109,公立,一般大學,0019,國立高雄大學,02311002,西洋語文學系,學士班(日間),3,2,1,1.81
109,公立,一般大學,0019,國立高雄大學,04131009,亞太工商管理學系,學士班(日間),8,5,3,3.15
109,公立,一般大學,0019,國立高雄大學,02311003,東亞語文學系,碩士班(日間),3,0,3,30.00
109,公立,一般大學,0019,國立高雄大學,04212016,財經法律學系,碩士班(日間),1,0,1,2.94
109,公立,一般大學,0019,國立高雄大學,07321029,土木與環境工程學系,學士班(日間),1,1,0,0.48
109,公立,一般大學,0019,國立高雄大學,10152033,運動健康與休閒學系,學士班(日間),4,2,2,1.63
109,公立,一般大學,0019,國立高雄大學,02311002,西洋語文學系,碩士班(日間),1,0,1,10.00
109,公立,一般大學,0019,國立高雄大學,04131010,國際商業管理碩士學位學程,碩士班(日間),15,4,11,71.43
109,公立,一般大學,0020,國立東華大學,01111001,教育與潛能開發學系,學士班(日間),1,0,1,0.53
109,公立,一般大學,0020,國立東華大學,01121012,幼兒教育學系,學士班(日間),1,0,1,0.54
109,公立,一般大學,0020,國立東華大學,02121019,藝術與設計學系,學士班(日間),2,1,1,0.90
109,公立,一般大學,0020,國立東華大學,02321028,民族語言與傳播學系,學士班(日間),1,0,1,0.62
109,公立,一般大學,0020,國立東華大學,03131046,諮商與臨床心理學系,學士班(日間),7,1,6,2.99
109,公立,一般大學,0020,國立東華大學,03141036,社會學系,學士班(日間),1,0,1,0.64
109,公立,一般大學,0020,國立東華大學,03199040,民族事務與發展學系,學士班(日間),1,1,0,1.32
109,公立,一般大學,0020,國立東華大學,04191066,管理學院管理科學與財金國際學士學位學程,學士班(日間),23,12,11,29.87
109,公立,一般大學,0020,國立東華大學,06131086,資訊工程學系,學士班(日間),84,64,20,21.54
109,公立,一般大學,0020,國立東華大學,01111001,教育與潛能開發學系教育博士班,博士班,18,11,7,18.18
109,公立,一般大學,0020,國立東華大學,02222042,族群關係與文化學系,博士班,1,0,1,3.85
109,公立,一般大學,0020,國立東華大學,02322025,中國語文學系,博士班,1,0,1,2.56
