學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,學期間退學人數-總計,學期間退學人數-學生自請退學-小計,學期間退學人數-學生自請退學-就讀學校、科系不符期待,學期間退學人數-學生自請退學-懷孕,學期間退學人數-學生自請退學-育嬰,學期間退學人數-學生自請退學-傷病,學期間退學人數-學生自請退學-經濟困難,學期間退學人數-學生自請退學-工作,學期間退學人數-學生自請退學-其他(不含死亡),學期間退學人數-學校勒令退學-小計,學期間退學人數-學校勒令退學-成績不佳或曠課時數過多,學期間退學人數-學校勒令退學-操行成績,學期間退學人數-學校勒令退學-因逾期未註冊,學期間退學人數-學校勒令退學-因休學逾期未復學,學期間退學人數-學校勒令退學-其他(不含死亡)
111,1,公立,一般大學,0001,國立政治大學,博士班,女,392,15,6,4,0,0,1,0,1,0,9,0,0,5,4,0
111,1,公立,一般大學,0001,國立政治大學,博士班,男,530,25,9,7,0,0,0,0,1,1,16,1,0,4,11,0
111,1,公立,一般大學,0001,國立政治大學,碩士班(日間),女,2296,66,8,6,0,0,0,0,1,1,58,0,0,2,56,0
111,1,公立,一般大學,0001,國立政治大學,碩士在職專班,女,949,22,8,4,0,0,1,0,2,1,14,1,0,2,11,0
111,1,公立,一般大學,0001,國立政治大學,碩士在職專班,男,921,42,3,1,0,0,0,0,2,0,39,1,0,5,33,0
111,1,公立,一般大學,0001,國立政治大學,學士班(日間),女,5756,74,20,20,0,0,0,0,0,0,54,0,0,2,52,0
111,1,公立,一般大學,0001,國立政治大學,學士班(日間),男,3976,85,28,28,0,0,0,0,0,0,57,0,0,1,56,0
111,1,公立,一般大學,0001,國立政治大學,碩士班(日間),男,1907,61,9,8,0,0,1,0,0,0,52,4,1,1,46,0
111,2,公立,一般大學,0001,國立政治大學,學士班(日間),女,5756,27,10,10,0,0,0,0,0,0,17,3,0,0,14,0
111,2,公立,一般大學,0001,國立政治大學,學士班(日間),男,3976,42,12,10,0,0,2,0,0,0,30,5,0,3,22,0
111,2,公立,一般大學,0001,國立政治大學,博士班,男,530,24,9,5,0,0,1,1,1,1,15,5,0,2,8,0
111,2,公立,一般大學,0001,國立政治大學,博士班,女,392,15,4,2,0,0,0,0,1,1,11,4,0,2,5,0
111,2,公立,一般大學,0001,國立政治大學,碩士班(日間),女,2296,42,9,6,0,0,1,0,2,0,33,12,0,3,18,0
111,2,公立,一般大學,0001,國立政治大學,碩士班(日間),男,1907,59,7,4,0,0,0,0,2,1,52,14,0,9,29,0
111,2,公立,一般大學,0001,國立政治大學,碩士在職專班,女,949,39,7,5,0,0,1,0,1,0,32,12,0,2,18,0
111,2,公立,一般大學,0001,國立政治大學,碩士在職專班,男,921,34,7,1,0,0,1,0,4,1,27,8,0,1,18,0
111,1,公立,一般大學,0002,國立清華大學,博士班,男,1169,45,14,4,0,0,0,0,6,4,31,9,0,17,5,0
111,1,公立,一般大學,0002,國立清華大學,碩士班(日間),女,2308,60,21,7,0,0,1,0,6,7,39,6,0,16,17,0
111,1,公立,一般大學,0002,國立清華大學,碩士班(日間),男,3551,76,19,10,0,0,1,0,6,2,57,9,0,36,12,0
111,1,公立,一般大學,0002,國立清華大學,碩士在職專班,女,876,13,2,0,0,0,1,0,1,0,11,2,0,7,2,0
111,1,公立,一般大學,0002,國立清華大學,學士班(日間),女,4161,67,30,29,0,0,0,1,0,0,37,1,0,16,20,0
111,1,公立,一般大學,0002,國立清華大學,學士班(日間),男,4958,123,36,32,0,0,0,1,1,2,87,10,1,38,38,0
111,1,公立,一般大學,0002,國立清華大學,博士班,女,500,19,6,3,0,0,0,0,2,1,13,1,0,9,3,0
111,1,公立,一般大學,0002,國立清華大學,碩士在職專班,男,511,18,4,1,0,0,0,0,2,1,14,4,0,9,1,0
111,2,公立,一般大學,0002,國立清華大學,學士班(日間),女,4161,18,5,4,0,0,0,0,1,0,13,1,0,7,5,0
111,2,公立,一般大學,0002,國立清華大學,博士班,女,500,18,6,2,0,0,1,0,1,2,12,4,0,6,2,0
111,2,公立,一般大學,0002,國立清華大學,碩士班(日間),男,3551,48,13,9,0,0,0,0,4,0,35,13,0,21,1,0
111,2,公立,一般大學,0002,國立清華大學,學士班(日間),男,4958,37,14,7,0,0,4,0,3,0,23,13,0,6,4,0
111,2,公立,一般大學,0002,國立清華大學,博士班,男,1169,39,17,3,0,0,3,1,8,2,22,9,0,8,5,0
111,2,公立,一般大學,0002,國立清華大學,碩士班(日間),女,2308,40,18,6,0,0,2,0,6,4,22,12,0,7,3,0
111,2,公立,一般大學,0002,國立清華大學,碩士在職專班,女,876,17,5,0,0,0,2,0,1,2,12,8,0,2,1,1
111,2,公立,一般大學,0002,國立清華大學,碩士在職專班,男,511,14,1,1,0,0,0,0,0,0,13,2,0,10,0,1
111,1,公立,一般大學,0003,國立臺灣大學,學士班(日間),女,7560,180,46,20,0,0,0,0,0,26,134,10,0,118,6,0
111,1,公立,一般大學,0003,國立臺灣大學,博士班,女,1185,25,6,5,0,0,0,0,1,0,19,0,0,3,16,0
111,1,公立,一般大學,0003,國立臺灣大學,碩士班(日間),男,6651,195,51,49,0,0,0,0,1,1,144,0,0,16,128,0
111,1,公立,一般大學,0003,國立臺灣大學,碩士在職專班,男,1003,30,9,9,0,0,0,0,0,0,21,0,0,5,16,0
111,1,公立,一般大學,0003,國立臺灣大學,學士班(日間),男,9514,260,84,50,0,0,0,0,0,34,176,21,0,154,1,0
111,1,公立,一般大學,0003,國立臺灣大學,博士班,男,2444,113,55,46,0,0,3,1,3,2,58,0,0,15,43,0
111,1,公立,一般大學,0003,國立臺灣大學,碩士班(日間),女,4445,126,32,28,0,0,0,0,1,3,94,0,0,10,84,0
111,1,公立,一般大學,0003,國立臺灣大學,碩士在職專班,女,620,16,6,6,0,0,0,0,0,0,10,0,0,3,7,0
111,2,公立,一般大學,0003,國立臺灣大學,博士班,男,2444,76,20,12,0,0,0,0,2,6,56,0,0,27,29,0
111,2,公立,一般大學,0003,國立臺灣大學,碩士班(日間),女,4445,74,20,10,0,0,0,1,1,8,54,0,0,14,40,0
111,2,公立,一般大學,0003,國立臺灣大學,碩士在職專班,女,620,14,4,0,0,0,0,0,4,0,10,0,0,2,8,0
111,2,公立,一般大學,0003,國立臺灣大學,碩士在職專班,男,1003,27,6,1,0,0,0,0,4,1,21,0,0,6,15,0
111,2,公立,一般大學,0003,國立臺灣大學,學士班(日間),女,7560,21,8,6,0,0,0,0,0,2,13,1,0,12,0,0
111,2,公立,一般大學,0003,國立臺灣大學,學士班(日間),男,9514,72,16,8,0,0,0,0,0,8,56,17,0,39,0,0
111,2,公立,一般大學,0003,國立臺灣大學,博士班,女,1185,29,10,6,0,0,0,0,0,4,19,0,0,5,14,0
111,2,公立,一般大學,0003,國立臺灣大學,碩士班(日間),男,6651,114,35,21,0,0,2,0,2,10,79,0,0,25,54,0
111,1,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),男,3810,94,35,33,0,0,1,0,0,1,59,3,0,56,0,0
111,1,公立,一般大學,0004,國立臺灣師範大學,博士班,男,632,18,1,1,0,0,0,0,0,0,17,2,0,15,0,0
111,1,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),女,2457,123,23,11,0,0,2,1,8,1,100,5,0,95,0,0
111,1,公立,一般大學,0004,國立臺灣師範大學,碩士在職專班,女,1532,47,1,0,0,0,0,0,1,0,46,3,0,43,0,0
111,1,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),女,4584,69,28,28,0,0,0,0,0,0,41,0,0,41,0,0
111,1,公立,一般大學,0004,國立臺灣師範大學,博士班,女,694,29,5,1,0,0,2,0,1,1,24,0,0,24,0,0
111,1,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),男,1903,96,12,4,0,0,0,0,6,2,84,3,0,81,0,0
111,1,公立,一般大學,0004,國立臺灣師範大學,碩士在職專班,男,650,20,2,0,0,0,0,0,2,0,18,1,0,17,0,0
111,2,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),女,4584,25,9,6,0,0,1,2,0,0,16,2,0,14,0,0
111,2,公立,一般大學,0004,國立臺灣師範大學,學士班(日間),男,3810,39,13,12,0,0,0,0,0,1,26,4,0,22,0,0
111,2,公立,一般大學,0004,國立臺灣師範大學,博士班,女,694,19,4,1,0,0,0,0,3,0,15,5,0,10,0,0
111,2,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),男,1903,67,12,9,0,0,0,0,2,1,55,20,0,35,0,0
111,2,公立,一般大學,0004,國立臺灣師範大學,博士班,男,632,22,0,0,0,0,0,0,0,0,22,5,0,17,0,0
111,2,公立,一般大學,0004,國立臺灣師範大學,碩士班(日間),女,2457,79,14,6,0,0,1,0,7,0,65,24,0,41,0,0
111,2,公立,一般大學,0004,國立臺灣師範大學,碩士在職專班,女,1532,67,7,0,0,0,0,0,5,2,60,14,0,46,0,0
111,2,公立,一般大學,0004,國立臺灣師範大學,碩士在職專班,男,650,34,3,2,0,0,0,0,1,0,31,7,0,24,0,0
111,1,公立,一般大學,0005,國立成功大學,學士班(日間),男,7406,214,90,87,0,0,1,2,0,0,124,23,0,24,77,0
111,1,公立,一般大學,0005,國立成功大學,博士班,女,626,16,6,6,0,0,0,0,0,0,10,0,0,2,8,0
111,1,公立,一般大學,0005,國立成功大學,博士班,男,1231,82,13,10,0,0,0,2,1,0,69,4,1,20,44,0
111,1,公立,一般大學,0005,國立成功大學,碩士在職專班,女,601,20,0,0,0,0,0,0,0,0,20,2,0,4,14,0
111,1,公立,一般大學,0005,國立成功大學,學士班(日間),女,4604,106,38,36,0,0,2,0,0,0,68,2,0,10,56,0
111,1,公立,一般大學,0005,國立成功大學,碩士班(日間),女,2649,83,17,11,0,0,1,0,4,1,66,5,0,7,54,0
111,1,公立,一般大學,0005,國立成功大學,碩士班(日間),男,4776,123,23,19,0,0,1,0,3,0,100,7,0,20,73,0
111,1,公立,一般大學,0005,國立成功大學,碩士在職專班,男,932,60,3,2,0,0,0,0,0,1,57,5,0,18,34,0
111,2,公立,一般大學,0005,國立成功大學,學士班(日間),女,4604,31,18,15,0,0,3,0,0,0,13,3,0,5,5,0
111,2,公立,一般大學,0005,國立成功大學,博士班,女,626,23,6,4,0,0,0,0,1,1,17,7,0,3,7,0
111,2,公立,一般大學,0005,國立成功大學,碩士班(日間),男,4776,83,19,14,0,0,3,0,1,1,64,11,0,16,37,0
111,2,公立,一般大學,0005,國立成功大學,碩士在職專班,男,932,48,2,1,0,0,0,0,0,1,46,12,0,13,21,0
111,2,公立,一般大學,0005,國立成功大學,學士班(日間),男,7406,89,23,20,0,0,2,0,0,1,66,38,0,7,21,0
111,2,公立,一般大學,0005,國立成功大學,博士班,男,1231,50,5,3,0,0,0,0,1,1,45,15,0,11,19,0
111,2,公立,一般大學,0005,國立成功大學,碩士班(日間),女,2649,38,10,8,0,0,1,0,0,1,28,5,0,7,16,0
111,2,公立,一般大學,0005,國立成功大學,碩士在職專班,女,601,21,2,2,0,0,0,0,0,0,19,6,0,6,7,0
111,1,公立,一般大學,0006,國立中興大學,學士班(日間),男,4643,147,93,92,0,0,0,1,0,0,54,22,1,12,19,0
111,1,公立,一般大學,0006,國立中興大學,博士班,女,314,14,6,4,0,0,0,0,1,1,8,1,0,4,3,0
111,1,公立,一般大學,0006,國立中興大學,碩士班(日間),女,1498,48,16,10,0,0,2,2,2,0,32,3,0,10,19,0
111,1,公立,一般大學,0006,國立中興大學,學士班(日間),女,3558,87,67,64,0,0,1,0,1,1,20,4,0,4,12,0
111,1,公立,一般大學,0006,國立中興大學,學士班(進修),女,493,23,3,3,0,0,0,0,0,0,20,2,0,12,6,0
111,1,公立,一般大學,0006,國立中興大學,學士班(進修),男,399,30,11,10,0,0,1,0,0,0,19,5,0,7,7,0
111,1,公立,一般大學,0006,國立中興大學,博士班,男,655,34,9,5,0,0,1,2,1,0,25,6,0,9,10,0
111,1,公立,一般大學,0006,國立中興大學,碩士班(日間),男,2170,87,26,23,0,0,0,0,3,0,61,6,0,11,44,0
111,1,公立,一般大學,0006,國立中興大學,碩士在職專班,女,619,28,8,2,0,0,0,0,5,1,20,2,0,6,12,0
111,1,公立,一般大學,0006,國立中興大學,碩士在職專班,男,1114,74,14,5,0,0,2,0,7,0,60,7,0,26,27,0
111,2,公立,一般大學,0006,國立中興大學,學士班(日間),女,3558,15,6,6,0,0,0,0,0,0,9,4,0,2,3,0
111,2,公立,一般大學,0006,國立中興大學,學士班(日間),男,4643,52,20,18,0,0,0,1,0,1,32,20,0,5,7,0
111,2,公立,一般大學,0006,國立中興大學,學士班(進修),男,399,15,7,6,0,0,0,0,1,0,8,3,0,3,2,0
111,2,公立,一般大學,0006,國立中興大學,博士班,男,655,21,4,4,0,0,0,0,0,0,17,3,0,6,8,0
111,2,公立,一般大學,0006,國立中興大學,碩士在職專班,女,619,11,1,1,0,0,0,0,0,0,10,1,0,2,7,0
111,2,公立,一般大學,0006,國立中興大學,學士班(進修),女,493,12,3,3,0,0,0,0,0,0,9,2,0,6,1,0
111,2,公立,一般大學,0006,國立中興大學,博士班,女,314,12,2,1,0,0,0,0,0,1,10,2,0,5,3,0
111,2,公立,一般大學,0006,國立中興大學,碩士班(日間),女,1498,41,11,8,0,0,1,0,1,1,30,2,0,3,25,0
111,2,公立,一般大學,0006,國立中興大學,碩士班(日間),男,2170,32,8,6,0,0,1,0,0,1,24,2,0,7,15,0
111,2,公立,一般大學,0006,國立中興大學,碩士在職專班,男,1114,45,7,4,0,0,0,0,3,0,38,4,0,21,13,0
111,1,公立,一般大學,0007,國立陽明交通大學,學士班(日間),女,3116,65,32,32,0,0,0,0,0,0,33,1,0,32,0,0
111,1,公立,一般大學,0007,國立陽明交通大學,博士班,男,1790,70,5,2,0,0,0,2,1,0,65,3,0,61,1,0
111,1,公立,一般大學,0007,國立陽明交通大學,碩士班(日間),男,4791,95,14,10,0,0,0,0,4,0,81,3,0,76,2,0
111,1,公立,一般大學,0007,國立陽明交通大學,碩士在職專班,男,1173,53,8,8,0,0,0,0,0,0,45,5,0,40,0,0
111,1,公立,一般大學,0007,國立陽明交通大學,學士班(日間),男,5489,137,81,80,0,0,1,0,0,0,56,1,0,48,7,0
111,1,公立,一般大學,0007,國立陽明交通大學,博士班,女,823,38,8,3,0,0,0,0,5,0,30,3,0,24,3,0
111,1,公立,一般大學,0007,國立陽明交通大學,碩士班(日間),女,2826,66,17,12,0,0,2,1,2,0,49,2,0,46,1,0
111,1,公立,一般大學,0007,國立陽明交通大學,碩士在職專班,女,699,24,4,3,0,1,0,0,0,0,20,2,0,18,0,0
111,2,公立,一般大學,0007,國立陽明交通大學,博士班,女,823,27,9,5,0,0,0,0,4,0,18,4,0,14,0,0
111,2,公立,一般大學,0007,國立陽明交通大學,博士班,男,1790,58,10,5,0,1,1,0,3,0,48,13,0,34,1,0
111,2,公立,一般大學,0007,國立陽明交通大學,碩士班(日間),女,2826,39,6,4,0,0,2,0,0,0,33,14,0,18,1,0
111,2,公立,一般大學,0007,國立陽明交通大學,碩士班(日間),男,4791,64,20,12,0,0,0,0,8,0,44,13,0,31,0,0
111,2,公立,一般大學,0007,國立陽明交通大學,碩士在職專班,女,699,21,2,1,0,0,0,0,1,0,19,4,0,15,0,0
111,2,公立,一般大學,0007,國立陽明交通大學,碩士在職專班,男,1173,48,6,4,0,0,1,0,1,0,42,19,0,23,0,0
111,2,公立,一般大學,0007,國立陽明交通大學,學士班(日間),女,3116,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
111,2,公立,一般大學,0007,國立陽明交通大學,學士班(日間),男,5489,46,20,20,0,0,0,0,0,0,26,13,0,13,0,0
111,1,公立,一般大學,0008,國立中央大學,學士班(日間),男,3823,86,30,29,0,0,0,1,0,0,56,13,0,6,37,0
111,1,公立,一般大學,0008,國立中央大學,博士班,女,312,20,3,2,0,0,1,0,0,0,17,1,0,4,12,0
111,1,公立,一般大學,0008,國立中央大學,博士班,男,713,33,7,5,0,0,1,0,1,0,26,5,0,11,10,0
111,1,公立,一般大學,0008,國立中央大學,碩士班(日間),女,1211,34,4,2,0,0,1,0,1,0,30,1,0,4,25,0
111,1,公立,一般大學,0008,國立中央大學,碩士在職專班,女,542,24,3,2,0,0,0,0,1,0,21,2,0,8,10,1
111,1,公立,一般大學,0008,國立中央大學,學士班(日間),女,2331,36,16,16,0,0,0,0,0,0,20,4,0,1,15,0
111,1,公立,一般大學,0008,國立中央大學,碩士班(日間),男,2439,75,13,12,0,0,0,0,1,0,62,2,0,10,50,0
111,1,公立,一般大學,0008,國立中央大學,碩士在職專班,男,923,42,8,2,0,0,0,2,4,0,34,5,0,11,18,0
111,2,公立,一般大學,0008,國立中央大學,學士班(日間),女,2331,14,5,5,0,0,0,0,0,0,9,4,0,0,5,0
111,2,公立,一般大學,0008,國立中央大學,學士班(日間),男,3823,38,5,5,0,0,0,0,0,0,33,28,0,3,2,0
111,2,公立,一般大學,0008,國立中央大學,碩士班(日間),男,2439,46,5,1,0,0,0,0,4,0,41,12,0,7,22,0
111,2,公立,一般大學,0008,國立中央大學,博士班,女,312,10,1,0,0,0,0,0,1,0,9,5,0,0,4,0
111,2,公立,一般大學,0008,國立中央大學,博士班,男,713,31,4,2,0,1,0,0,1,0,27,7,0,13,7,0
111,2,公立,一般大學,0008,國立中央大學,碩士班(日間),女,1211,22,3,2,0,0,1,0,0,0,19,5,0,3,11,0
111,2,公立,一般大學,0008,國立中央大學,碩士在職專班,女,542,13,2,1,0,0,0,0,1,0,11,2,0,3,6,0
111,2,公立,一般大學,0008,國立中央大學,碩士在職專班,男,923,49,4,0,0,0,0,0,4,0,45,12,0,16,17,0
111,1,公立,一般大學,0009,國立中山大學,學士班(日間),男,2976,69,39,37,0,0,0,0,1,1,30,8,0,2,20,0
111,1,公立,一般大學,0009,國立中山大學,學士班(日間),女,1969,29,22,17,0,0,0,0,0,5,7,1,0,1,5,0
111,1,公立,一般大學,0009,國立中山大學,博士班,女,296,13,8,2,0,0,1,1,2,2,5,0,0,2,3,0
111,1,公立,一般大學,0009,國立中山大學,博士班,男,558,29,9,4,0,0,0,0,3,2,20,0,0,10,10,0
111,1,公立,一般大學,0009,國立中山大學,碩士班(日間),女,1330,44,15,5,0,0,0,0,3,7,29,0,0,5,24,0
111,1,公立,一般大學,0009,國立中山大學,碩士班(日間),男,2072,79,28,6,0,0,0,1,9,12,51,3,0,9,39,0
111,1,公立,一般大學,0009,國立中山大學,碩士在職專班,女,558,19,7,2,0,0,0,0,2,3,12,0,0,3,9,0
111,1,公立,一般大學,0009,國立中山大學,碩士在職專班,男,537,37,12,2,0,0,0,0,8,2,25,0,0,5,20,0
111,2,公立,一般大學,0009,國立中山大學,學士班(日間),女,1969,22,13,13,0,0,0,0,0,0,9,4,0,0,5,0
111,2,公立,一般大學,0009,國立中山大學,博士班,男,558,20,14,8,0,0,1,0,3,2,6,2,0,1,3,0
111,2,公立,一般大學,0009,國立中山大學,碩士班(日間),男,2072,64,27,18,0,0,1,1,5,2,37,10,0,6,21,0
111,2,公立,一般大學,0009,國立中山大學,碩士在職專班,女,558,22,6,3,0,0,0,0,2,1,16,3,0,7,6,0
111,2,公立,一般大學,0009,國立中山大學,碩士在職專班,男,537,30,9,6,0,1,0,0,0,2,21,4,0,9,8,0
111,2,公立,一般大學,0009,國立中山大學,學士班(日間),男,2976,33,21,19,0,0,0,0,2,0,12,4,0,3,5,0
111,2,公立,一般大學,0009,國立中山大學,博士班,女,296,8,5,3,0,0,1,0,1,0,3,3,0,0,0,0
111,2,公立,一般大學,0009,國立中山大學,碩士班(日間),女,1330,46,30,20,0,0,2,0,7,1,16,4,0,2,10,0
111,1,公立,一般大學,0012,國立臺灣海洋大學,學士班(進修),女,207,12,5,3,0,0,1,0,1,0,7,0,0,4,3,0
111,1,公立,一般大學,0012,國立臺灣海洋大學,博士班,女,88,6,5,3,0,0,0,0,2,0,1,0,0,0,1,0
111,1,公立,一般大學,0012,國立臺灣海洋大學,博士班,男,240,13,9,5,0,0,0,0,4,0,4,1,0,2,1,0
111,1,公立,一般大學,0012,國立臺灣海洋大學,碩士班(日間),女,502,21,15,6,0,0,0,0,9,0,6,2,0,4,0,0
111,1,公立,一般大學,0012,國立臺灣海洋大學,碩士班(日間),男,976,64,36,30,0,0,2,0,4,0,28,7,0,13,8,0
111,1,公立,一般大學,0012,國立臺灣海洋大學,碩士在職專班,女,275,9,1,0,0,0,0,0,1,0,8,1,0,2,5,0
111,1,公立,一般大學,0012,國立臺灣海洋大學,學士班(日間),女,1906,39,34,28,0,0,0,2,4,0,5,1,0,0,4,0
111,1,公立,一般大學,0012,國立臺灣海洋大學,學士班(日間),男,4188,123,96,86,0,0,3,0,7,0,27,4,0,9,14,0
111,1,公立,一般大學,0012,國立臺灣海洋大學,學士班(進修),男,390,30,7,5,0,0,0,0,2,0,23,2,0,9,12,0
111,1,公立,一般大學,0012,國立臺灣海洋大學,碩士在職專班,男,395,31,5,2,0,0,0,0,3,0,26,1,0,6,19,0
111,2,公立,一般大學,0012,國立臺灣海洋大學,學士班(日間),女,1906,14,11,8,0,0,1,0,2,0,3,0,0,2,1,0
111,2,公立,一般大學,0012,國立臺灣海洋大學,學士班(日間),男,4188,57,37,33,0,0,0,1,3,0,20,7,0,4,9,0
111,2,公立,一般大學,0012,國立臺灣海洋大學,博士班,女,88,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0
111,2,公立,一般大學,0012,國立臺灣海洋大學,碩士在職專班,男,395,33,5,2,0,0,0,0,3,0,28,8,0,10,10,0
111,2,公立,一般大學,0012,國立臺灣海洋大學,學士班(進修),女,207,11,6,6,0,0,0,0,0,0,5,0,0,2,3,0
111,2,公立,一般大學,0012,國立臺灣海洋大學,學士班(進修),男,390,21,11,10,0,0,0,0,1,0,10,5,0,1,4,0
111,2,公立,一般大學,0012,國立臺灣海洋大學,博士班,男,240,8,7,3,0,0,0,0,4,0,1,0,0,1,0,0
111,2,公立,一般大學,0012,國立臺灣海洋大學,碩士班(日間),女,502,14,9,5,0,0,2,0,2,0,5,1,0,0,4,0
111,2,公立,一般大學,0012,國立臺灣海洋大學,碩士班(日間),男,976,26,19,12,0,0,2,2,3,0,7,2,0,3,2,0
111,2,公立,一般大學,0012,國立臺灣海洋大學,碩士在職專班,女,275,8,2,1,0,0,0,0,1,0,6,0,0,1,5,0
111,1,公立,一般大學,0013,國立中正大學,學士班(日間),女,3021,46,22,22,0,0,0,0,0,0,24,0,0,3,21,0
111,1,公立,一般大學,0013,國立中正大學,博士班,男,356,21,6,2,0,0,0,0,2,2,15,8,0,5,2,0
111,1,公立,一般大學,0013,國立中正大學,碩士班(日間),男,1685,62,10,7,0,0,0,0,1,2,52,12,0,6,34,0
111,1,公立,一般大學,0013,國立中正大學,碩士在職專班,男,582,47,5,0,0,0,0,0,5,0,42,8,0,13,21,0
111,1,公立,一般大學,0013,國立中正大學,學士班(日間),男,3537,94,52,50,0,0,0,1,0,1,42,9,0,6,27,0
111,1,公立,一般大學,0013,國立中正大學,博士班,女,202,9,0,0,0,0,0,0,0,0,9,2,0,3,4,0
111,1,公立,一般大學,0013,國立中正大學,碩士班(日間),女,1173,60,18,9,0,0,1,0,2,6,42,9,0,1,32,0
111,1,公立,一般大學,0013,國立中正大學,碩士在職專班,女,817,40,6,2,0,0,1,0,2,1,34,6,0,7,21,0
111,2,公立,一般大學,0013,國立中正大學,博士班,女,202,7,1,0,0,0,0,0,1,0,6,1,0,1,4,0
111,2,公立,一般大學,0013,國立中正大學,碩士班(日間),女,1173,28,9,4,0,0,0,0,4,1,19,5,0,2,12,0
111,2,公立,一般大學,0013,國立中正大學,碩士班(日間),男,1685,53,16,8,0,0,0,1,5,2,37,6,0,8,23,0
111,2,公立,一般大學,0013,國立中正大學,碩士在職專班,女,817,26,5,0,0,0,0,1,3,1,21,0,0,11,10,0
111,2,公立,一般大學,0013,國立中正大學,碩士在職專班,男,582,23,1,0,0,0,0,0,1,0,22,3,0,7,12,0
111,2,公立,一般大學,0013,國立中正大學,學士班(日間),女,3021,17,15,12,0,0,2,0,0,1,2,0,0,0,2,0
111,2,公立,一般大學,0013,國立中正大學,學士班(日間),男,3537,41,20,18,0,0,1,0,1,0,21,13,0,2,6,0
111,2,公立,一般大學,0013,國立中正大學,博士班,男,356,6,0,0,0,0,0,0,0,0,6,1,0,2,3,0
111,1,公立,一般大學,0014,國立高雄師範大學,學士班(日間),女,1955,55,37,34,0,0,0,0,2,1,18,2,0,12,4,0
111,1,公立,一般大學,0014,國立高雄師範大學,學士班(日間),男,1915,79,59,55,0,0,0,0,4,0,20,5,0,12,3,0
111,1,公立,一般大學,0014,國立高雄師範大學,博士班,女,231,3,1,0,0,0,1,0,0,0,2,0,0,2,0,0
111,1,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),男,556,50,23,11,0,0,0,1,10,1,27,3,0,24,0,0
111,1,公立,一般大學,0014,國立高雄師範大學,碩士在職專班,男,497,20,7,6,0,0,0,0,1,0,13,1,0,7,5,0
111,1,公立,一般大學,0014,國立高雄師範大學,博士班,男,214,11,6,2,0,0,1,1,2,0,5,0,0,5,0,0
111,1,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),女,963,68,35,15,1,0,2,0,17,0,33,7,0,26,0,0
111,1,公立,一般大學,0014,國立高雄師範大學,碩士在職專班,女,888,19,10,7,0,0,0,0,3,0,9,0,0,3,6,0
111,2,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),女,963,27,11,8,0,0,1,0,2,0,16,6,0,10,0,0
111,2,公立,一般大學,0014,國立高雄師範大學,碩士班(日間),男,556,25,4,2,0,0,0,0,2,0,21,4,0,17,0,0
111,2,公立,一般大學,0014,國立高雄師範大學,碩士在職專班,女,888,24,7,5,0,0,0,0,1,1,17,1,0,6,10,0
111,2,公立,一般大學,0014,國立高雄師範大學,碩士在職專班,男,497,15,4,3,0,0,0,0,1,0,11,0,0,2,9,0
111,2,公立,一般大學,0014,國立高雄師範大學,學士班(日間),女,1955,13,8,8,0,0,0,0,0,0,5,0,0,3,2,0
111,2,公立,一般大學,0014,國立高雄師範大學,學士班(日間),男,1915,23,22,20,0,0,0,2,0,0,1,1,0,0,0,0
111,2,公立,一般大學,0014,國立高雄師範大學,博士班,女,231,5,3,2,0,0,0,0,1,0,2,0,0,2,0,0
111,2,公立,一般大學,0014,國立高雄師範大學,博士班,男,214,6,5,2,0,0,0,0,3,0,1,0,0,1,0,0
111,1,公立,一般大學,0015,國立彰化師範大學,博士班,男,288,12,1,1,0,0,0,0,0,0,11,2,0,1,8,0
111,1,公立,一般大學,0015,國立彰化師範大學,碩士班(日間),女,849,50,6,5,0,0,0,0,1,0,44,6,0,6,32,0
111,1,公立,一般大學,0015,國立彰化師範大學,碩士班(日間),男,837,63,5,4,0,0,0,0,1,0,58,13,0,7,38,0
111,1,公立,一般大學,0015,國立彰化師範大學,碩士在職專班,女,808,27,11,1,0,0,1,0,6,3,16,3,0,1,12,0
111,1,公立,一般大學,0015,國立彰化師範大學,碩士在職專班,男,556,26,6,1,0,0,0,0,5,0,20,7,0,3,10,0
111,1,公立,一般大學,0015,國立彰化師範大學,學士班(日間),女,2278,43,20,19,0,0,0,0,1,0,23,1,0,1,21,0
111,1,公立,一般大學,0015,國立彰化師範大學,學士班(日間),男,2710,78,30,30,0,0,0,0,0,0,48,6,0,10,32,0
111,1,公立,一般大學,0015,國立彰化師範大學,博士班,女,200,7,1,0,0,0,0,0,1,0,6,0,0,1,5,0
111,2,公立,一般大學,0015,國立彰化師範大學,學士班(日間),女,2278,8,3,3,0,0,0,0,0,0,5,0,0,5,0,0
111,2,公立,一般大學,0015,國立彰化師範大學,學士班(日間),男,2710,28,9,8,0,0,0,0,0,1,19,0,0,19,0,0
