學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),國家(地區)別,國家(地區)區域別,境外學位生總人數(A)(A=B+C+D+E)小計,境外學位生總人數(A)(A=B+C+D+E)男,境外學位生總人數(A)(A=B+C+D+E)女,外國學生(B)小計,外國學生(B)男,外國學生(B)女,僑生(C)小計,僑生(C)男,僑生(C)女,港澳生(D)小計,港澳生(D)男,港澳生(D)女,大陸地區來臺學位生(E)小計,大陸地區來臺學位生(E)男,大陸地區來臺學位生(E)女
111,公立,一般大學,0002,國立清華大學,學士班(日間),巴西聯邦共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),巴拉圭,中南美洲,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),加拿大,北美洲,5,2,3,0,0,0,5,2,3,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),印度,南亞,4,3,1,3,3,0,1,0,1,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),印度尼西亞共和國,東協,253,152,101,161,105,56,92,47,45,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),多明尼加共和國,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),宏都拉斯共和國,中南美洲,5,4,1,5,4,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),拉脫維亞共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),南非共和國,非洲,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),約旦哈什米王國,其他亞洲地區,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),香港,港澳,110,64,46,0,0,0,0,0,0,110,64,46,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),哥倫比亞共和國,中南美洲,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),烏克蘭,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),秘魯共和國,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),馬來西亞,東協,164,81,83,5,1,4,159,80,79,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),荷蘭王國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),菲律賓共和國,東協,14,6,8,9,5,4,5,1,4,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),越南社會主義共和國,東協,69,22,47,61,18,43,8,4,4,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),新加坡共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),蒙古國,其他亞洲地區,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),澳門,港澳,40,24,16,0,0,0,0,0,0,40,24,16,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),日本,其他亞洲地區,43,22,21,29,13,16,14,9,5,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),尼加拉瓜,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),瓜地馬拉共和國,中南美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),西班牙王國,歐洲,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),貝里斯,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),委內瑞拉共和國,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),孟加拉人民共和國,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),波蘭共和國,歐洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),阿根廷,中南美洲,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),美國,北美洲,6,3,3,0,0,0,6,3,3,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),挪威王國,歐洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),泰國,東協,69,29,40,55,24,31,14,5,9,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),海地共和國,中南美洲,9,6,3,9,6,3,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),葉門共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),緬甸,東協,14,7,7,1,0,1,13,7,6,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,學士班(日間),墨西哥合眾國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,碩士班(日間),日本,其他亞洲地區,5,4,1,4,3,1,1,1,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,碩士班(日間),尼加拉瓜,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,碩士班(日間),吐瓦魯,其他亞洲地區,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,碩士班(日間),貝里斯,中南美洲,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,碩士班(日間),坦尚尼亞聯合共和國,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,碩士班(日間),法國,歐洲,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,碩士班(日間),阿根廷,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,碩士班(日間),哈薩克共和國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,碩士班(日間),美國,北美洲,11,8,3,11,8,3,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,碩士班(日間),泰國,東協,25,8,17,23,8,15,2,0,2,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,碩士班(日間),海地共和國,中南美洲,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,碩士班(日間),越南社會主義共和國,東協,38,12,26,38,12,26,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,碩士班(日間),緬甸,東協,5,2,3,0,0,0,5,2,3,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,碩士班(日間),墨西哥合眾國,中南美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,碩士班(日間),大陸地區,大陸地區,156,77,79,0,0,0,0,0,0,0,0,0,156,77,79
111,公立,一般大學,0002,國立清華大學,碩士班(日間),大韓民國(南韓),其他亞洲地區,7,5,2,7,5,2,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,碩士班(日間),巴西聯邦共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,碩士班(日間),尼泊爾聯邦民主共和國,南亞,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
111,公立,一般大學,0002,國立清華大學,碩士班(日間),瓜地馬拉共和國,中南美洲,8,6,2,8,6,2,0,0,0,0,0,0,0,0,0
